            Time             Fpx             Fpy             Fpz             Fvx             Fvy             Fvz             Mtx             Mty             Mtz           Y+min           Y+max
      0.00013335     1.82077e+06          966887    -9.44803e-13         156.307        -365.223     1.22804e-05    -1.93304e+06     3.64185e+06     1.04471e+06        0.191195         3.25452
       0.0002667         -537207         -283159     1.02401e-13          134.07        -189.118     2.54851e-06          566696    -1.07415e+06         -313335       0.0910492         3.51962
      0.00040005        -44130.4        -12860.8    -3.31423e-14         111.326        -139.222     2.98665e-07         26000.5        -88039.5        -25318.8       0.0686927         3.75481
       0.0005334         10238.9         16730.4    -4.95061e-14         96.4415        -115.542    -2.39337e-07        -33229.6         20670.6         6758.15       0.0627806         3.94382
      0.00066675         17550.6           20922    -5.69145e-14          86.206        -100.923     4.74582e-07        -41642.1         35273.5         11460.8       0.0543857         4.04489
       0.0008001         19755.7         22486.4    -6.28702e-14          78.569        -90.7009     2.36392e-07        -44791.2         39668.4         13237.6        0.062395         4.07584
      0.00093345         21295.8         23840.9     -6.8115e-14         72.5251        -82.9398     2.47371e-07        -47515.7         42736.5         14667.6       0.0649818         4.05452
       0.0010668         22667.7         25125.4    -7.17018e-14         67.5614        -76.7409     2.26983e-07        -50097.3         45470.4         15971.2        0.148089         4.00062
      0.00120015         23730.9         26250.9    -7.39738e-14         63.3899        -71.6306    -1.77039e-07        -52358.5         47588.6         17001.6        0.209747         3.93678
       0.0013335         24486.8           27210     -7.4982e-14          59.811        -67.3047    -2.83628e-07        -54285.4         49093.2         17744.8        0.252047         3.87307
      0.00146685         24979.8           28008    -7.44221e-14         56.6825         -63.576    -1.61979e-07        -55888.9           50073         18229.3        0.243415         3.82263
       0.0016002         25214.9         28637.5    -7.21229e-14         53.9269        -60.3441     4.15886e-07        -57154.3         50537.7         18458.2        0.202405         3.80327
      0.00173355         25223.1         29125.7    -6.84528e-14         51.5006        -57.5383     5.79606e-07        -58136.3         50549.1         18470.7        0.155884         3.82241
       0.0018669         25114.5         29539.1     -6.3978e-14          49.364        -55.0823     6.57104e-07        -58968.1         50327.8         18369.1       0.0960748         3.86745
      0.00200025           24981         29913.5    -5.92344e-14         47.4825        -52.8969     9.45777e-07        -59721.1         50056.9         18235.4       0.0249501         3.91992
       0.0021336         24823.9         30244.5    -5.46595e-14         45.8365         -50.912     1.55171e-06        -60387.1         49739.5           18081       0.0743418         3.96733
      0.00226695         24725.5         30569.8    -5.06197e-14         44.4159        -49.0751     2.34359e-06        -61041.4         49539.8           17975       0.0808759          4.0048
       0.0024003         24720.1         30916.5    -4.72193e-14         43.2049        -47.3514     3.41881e-06        -61738.3         49526.8         17945.5       0.0677723         4.03135
      0.00253365           24719         31260.9    -4.42434e-14         42.1723        -45.7212     4.77592e-06        -62430.4         49522.5         17924.5       0.0162619         4.04828
        0.002667         24737.9         31590.1    -4.16659e-14         41.2909        -44.1795     6.01304e-06        -63091.9         49558.5         17917.3       0.0569944         4.05669
      0.00280035         24796.3         31933.1    -3.95086e-14         40.5319        -42.7191     7.56143e-06        -63780.7         49673.7         17944.7       0.0238219         4.05665
