            Time             Fpx             Fpy             Fpz             Fvx             Fvy             Fvz             Mtx             Mty             Mtz           Y+min           Y+max
      0.00013335          643767          858982    -1.09383e-12         467.945         -301.09     8.07009e-08    -1.71736e+06     1.28847e+06         -548584        0.132298         3.18815
       0.0002667         -200386         -278828     2.60218e-13         290.837        -151.016     3.30154e-06          557959         -400190          166245        0.177188         2.61535
      0.00040005        -16749.3        -28317.4     1.21506e-14         228.724        -110.139     2.43423e-06           56855        -33041.3         9792.12       0.0763201         2.61401
       0.0005334         1206.96        -2471.57    -8.10206e-15         193.168        -90.1795    -5.27057e-07          5123.8         2800.19        -6389.01       0.0510887         2.57321
      0.00066675          3216.3         686.805    -1.12691e-14         169.278        -77.5858    -4.30068e-08        -1218.38         6771.13        -8416.93       0.0953803         2.51145
       0.0008001         4067.89         2093.31    -1.56111e-14         151.713        -68.7006     6.06356e-08        -4049.36         8439.26        -9514.56       0.0785918         2.44222
      0.00093345         4646.29          2981.6    -1.95206e-14         138.055        -62.0133     2.98051e-07        -5839.12         9568.68        -10269.4        0.132013         2.36481
       0.0010668         5058.36         3558.22    -2.28302e-14          127.04        -56.7552     3.02999e-07        -7002.89         10370.7        -10783.2        0.173703         2.28109
      0.00120015         5374.78         3972.59    -2.57562e-14         117.928        -52.4845     2.02273e-07        -7840.22         10985.4          -11159       0.0727975         2.19364
       0.0013335         5653.84         4322.47    -2.84427e-14         110.237        -48.9242    -2.28842e-07        -8547.39         11528.2        -11478.9        0.059428         2.10569
      0.00146685         5936.73         4660.55     -3.0974e-14         103.636        -45.8769    -1.96984e-07        -9229.41         12080.7        -11799.9       0.0817267          2.0192
       0.0016002         6251.89         5027.05    -3.35994e-14         97.8946        -43.2114    -8.59401e-08        -9967.79         12699.6        -12166.4        0.146868         2.03578
      0.00173355         6608.42         5443.02    -3.61445e-14         92.8523        -40.8608     -2.6963e-07        -10804.2         13402.5        -12601.8       0.0179619         2.07366
       0.0018669         6945.95          5827.9    -3.81084e-14         88.3879        -38.7812    -2.63066e-07        -11578.2         14068.7        -13026.9        0.132071         2.10487
      0.00200025         7132.71         6016.41    -3.91222e-14         84.4018        -36.9317    -3.52637e-07        -11959.1         14434.4        -13243.1        0.058157         2.13059
       0.0021336         7189.28         6053.53    -3.92218e-14         80.8196        -35.2777    -7.90374e-10        -12036.4         14540.3          -13274       0.0218662         2.16359
      0.00226695         7161.89         5997.52    -3.91173e-14         77.5875        -33.7949     3.57289e-07        -11927.5         14479.1        -13194.3       0.0130863         2.18513
       0.0024003         7089.16         5896.05    -3.90701e-14          74.678        -32.4651     5.99675e-07        -11727.3         14327.9        -13056.4       0.0528864          2.1914
      0.00253365          7013.3         5802.56    -3.92414e-14         72.0988        -31.2703     1.04927e-06        -11542.7           14171        -12917.7       0.0693136         2.18574
        0.002667         6977.77         5775.58    -4.00297e-14         69.8877        -30.1944     1.33639e-06        -11490.9         14095.5        -12841.6      0.00600434         2.17673
      0.00280035         6997.89         5828.66    -4.14924e-14         68.0847        -29.2281     9.16152e-07        -11598.9         14132.1        -12847.9        0.013923         2.17428
       0.0029337         7075.53         5961.26     -4.3568e-14         66.7045        -28.3665     7.70501e-07        -11865.7         14284.6        -12941.8       0.0516512         2.16958
      0.00306705         7195.39         6151.23    -4.60218e-14         65.7311        -27.6082     1.04893e-06        -12247.4         14522.4        -13101.6       0.0568755         2.16351
       0.0032004         7332.33         6363.73    -4.86016e-14          65.134         -26.953     1.16141e-06        -12673.8           14795        -13290.2       0.0661369         2.15596
      0.00333375         7453.37         6552.73    -5.10625e-14         64.8816        -26.4002     1.15319e-06        -13052.6         15036.6          -13458       0.0113946         2.14692
       0.0034671         7537.52         6693.05    -5.32364e-14         64.9387        -25.9466     1.42423e-06        -13334.3           15205        -13574.1       0.0449129          2.1378
      0.00360045         7575.47         6775.24    -5.49695e-14          65.264        -25.5885     2.11635e-06        -13499.5         15281.5        -13624.9       0.0184298         2.12846
       0.0037338         7570.39         6804.51    -5.63621e-14         65.8043        -25.3211     2.51999e-06        -13558.6         15272.4        -13615.6      0.00267411         2.11874
      0.00386715         7533.85         6799.81    -5.74861e-14         66.5033        -25.1346     2.60788e-06        -13549.4         15200.7        -13564.1        0.013254         2.10895
       0.0040005         7480.73         6781.79    -5.84019e-14         67.3118        -25.0199     2.31857e-06        -13513.8         15096.1        -13493.1      0.00788992         2.09933
      0.00413385         7425.67          6769.7     -5.9199e-14         68.1933         -24.971     2.50508e-06        -13489.4         14987.7        -13422.4       0.0178691         2.08996
       0.0042672         7382.26         6784.29    -5.99749e-14         69.1206        -24.9826     2.78246e-06        -13518.5         14902.6        -13373.4       0.0439823         2.07987
      0.00440055         7354.47         6829.14    -6.07039e-14         70.0747        -25.0478     3.34283e-06        -13608.2           14849        -13351.7       0.0421866         2.06943
       0.0045339         7343.94         6904.39    -6.13942e-14         71.0422        -25.1601     4.22497e-06        -13758.7         14829.9        -13358.7      0.00703415         2.05884
      0.00466725         7346.08         7000.61    -6.19718e-14         72.0135        -25.3135     5.03093e-06          -13951         14836.2          -13387       0.0153407         2.04847
       0.0048006         7354.56         7107.86    -6.24191e-14         72.9824        -25.5031     6.18728e-06        -14165.1         14855.1        -13426.5       0.0425766         2.03789
      0.00493395          7365.6         7218.13    -6.27677e-14         73.9449        -25.7251     7.04698e-06        -14385.4         14879.2        -13470.8       0.0267332         2.02596
       0.0050673         7378.43         7330.84    -6.30217e-14         74.8979        -25.9763     7.74669e-06          -14610         14906.6        -13518.8       0.0367448          2.0147
      0.00520065         7393.94         7445.55    -6.31583e-14         75.8387        -26.2536     8.80552e-06        -14838.8         14939.5        -13571.3       0.0235844         2.00348
        0.005334         7412.78         7565.14    -6.32163e-14         76.7644        -26.5535     9.82466e-06        -15077.2         14978.9        -13630.1       0.0390931         1.99164
      0.00546735         7433.03         7684.14    -6.32163e-14          77.672        -26.8719     1.06887e-05        -15314.6         15021.2          -13691        0.048525         1.98004
       0.0056007         7450.66         7797.17    -6.30819e-14         78.5573        -27.2036     1.13036e-05        -15540.1         15058.3        -13747.9       0.0561956         1.96829
      0.00573405          7459.5         7895.09    -6.27167e-14         79.4165        -27.5431      1.2035e-05        -15735.3         15077.7        -13791.9       0.0357406         1.95664
       0.0058674         7456.19          7974.1     -6.2175e-14         80.2453        -27.8849     1.26286e-05        -15892.7         15072.8        -13817.8       0.0349735         1.94512
      0.00600075         7438.22         8031.33    -6.14554e-14         81.0401        -28.2237      1.3091e-05        -16006.8         15038.5        -13822.5       0.0523339         1.93337
       0.0061341          7407.5         8071.67    -6.06083e-14         81.7978        -28.5554     1.34571e-05        -16086.8         14978.6          -13810        0.040744         1.92216
      0.00626745         7367.81         8102.29    -5.96563e-14         82.5164        -28.8769     1.39162e-05        -16147.1         14900.6        -13787.2         0.02505         1.91168
       0.0064008         7324.13         8130.09    -5.86768e-14         83.1953        -29.1863     1.44386e-05          -16202         14814.5        -13761.4      0.00654924         1.90113
      0.00653415         7282.11         8163.92    -5.77067e-14         83.8345        -29.4825     1.46512e-05        -16269.1         14731.8        -13741.7       0.0289782         1.89008
       0.0066675         7244.51         8205.31    -5.67687e-14         84.4348        -29.7649     1.48608e-05        -16351.1         14657.7        -13730.6       0.0262827         1.88007
      0.00680085         7214.39         8259.36    -5.58913e-14         84.9975        -30.0334     1.51563e-05        -16458.9         14598.7        -13732.8       0.0183769          1.8699
       0.0069342          7191.6         8324.19    -5.51102e-14         85.5242        -30.2878     1.57165e-05        -16588.2         14554.2        -13747.7      0.00855684         1.85952
      0.00706755         7174.21         8395.97    -5.43326e-14          86.017        -30.5283     1.61247e-05        -16731.5         14520.5        -13770.9       0.0227958         1.84902
       0.0072009         7160.91         8473.03    -5.35721e-14         86.4776        -30.7553     1.67449e-05        -16885.3         14494.8        -13801.3       0.0144298         1.83839
      0.00733425         7148.96         8550.29     -5.2828e-14         86.9079        -30.9692     1.74032e-05        -17039.6         14471.8        -13833.6       0.0324714         1.82821
       0.0074676         7138.41         8629.38    -5.21206e-14         87.3098        -31.1705     1.79121e-05        -17197.6         14451.5        -13869.4       0.0257818         1.81765
      0.00760095         7127.86         8707.09    -5.14482e-14         87.6848        -31.3596     1.87082e-05        -17352.5         14431.1        -13905.5      0.00355892         1.82188
