            Time             Fpx             Fpy             Fpz             Fvx             Fvy             Fvz             Mtx             Mty             Mtz           Y+min           Y+max
      0.00013335          186400        -34039.2    -2.26673e-15         516.991       -0.984676     8.22542e-07         68081.1          373833        -15273.6      0.00542368          3.1501
       0.0002667          -59545         18774.9     7.41286e-16         329.293       -0.517463     8.69003e-07        -37549.4         -118432         10936.1        0.014011         2.41874
      0.00040005         -5612.3         1755.49     2.99325e-17          262.07       -0.499949     1.45514e-07        -3509.69        -10700.4         1195.19        0.105192         2.24492
       0.0005334        -463.915         1627.52    -4.01837e-17         222.447       -0.548335      3.5972e-08        -3253.98        -482.944         1454.07       0.0587574         2.13147
      0.00066675         57.6751         1908.82    -4.70895e-17         195.697       -0.572567     2.26445e-08         -3816.5         506.752         1679.71       0.0731565         2.04996
       0.0008001         128.626         2094.63    -4.88963e-17         176.079       -0.575377     2.11879e-08         -4188.1         609.409         1814.06       0.0371766         1.98445
      0.00093345         146.809         2255.22    -4.94883e-17         160.891       -0.566284     1.86567e-08         -4509.3         615.403         1927.14       0.0822288         1.92915
       0.0010668         153.531         2393.78    -4.95285e-17         148.682       -0.551504     1.59685e-08        -4786.46         604.422         2022.83       0.0854127         1.88224
      0.00120015         156.092          2509.1    -4.94543e-17         138.589       -0.535036      1.7209e-08        -5017.12         589.366         2100.41       0.0860687         1.84287
       0.0013335         157.052         2595.29     -4.9456e-17         130.065       -0.519362     1.62745e-08        -5189.54         574.235         2155.88       0.0838329         1.81047
      0.00146685         155.869          2665.4    -4.96417e-17         122.742       -0.505547     1.64144e-08        -5329.78         557.222         2199.01       0.0754008         1.78353
       0.0016002         153.862          2724.4    -4.96849e-17         116.362       -0.493905     1.62662e-08        -5447.82          540.45         2233.31       0.0632588         1.76061
      0.00173355         152.471         2774.99    -4.95436e-17         110.739       -0.484359     1.79072e-08        -5549.02         526.421         2261.14       0.0728672         1.74058
       0.0018669          151.57         2819.61    -4.93783e-17         105.737       -0.476641     2.17767e-08        -5638.27         514.614         2284.49        0.070283         1.72271
      0.00200025         150.868         2857.57    -4.92784e-17         101.253       -0.470625     2.89443e-08         -5714.2         504.244         2302.99       0.0684804         1.70668
       0.0021336         150.293         2887.93     -4.9274e-17          97.207       -0.466344     4.27717e-08        -5774.93             495         2315.99       0.0673571          1.6925
      0.00226695         149.732         2912.04    -4.92997e-17         93.5409       -0.463382      6.9059e-08        -5823.16         486.548         2324.68       0.0666056         1.68123
