            Time             Fpx             Fpy             Fpz             Fvx             Fvy             Fvz             Mtx             Mty             Mtz           Y+min           Y+max
      0.00013335          656615         -878102    -7.75104e-13         497.242         260.707     1.59284e-06     1.75568e+06     1.31423e+06         -539753       0.0315278          3.5216
       0.0002667         -196561          262914     1.84184e-13         304.319         141.562    -1.48181e-06         -526111         -392514          167936        0.188265         2.94489
      0.00040005        -20709.4           21254      4.2823e-14          238.29         106.168     3.58509e-08        -42720.4        -40942.3         20199.7        0.126792         2.88003
       0.0005334        -754.207        -6326.25     2.20579e-14         201.311         88.0147     1.68513e-07         12476.4        -1105.82         2848.48       0.0316243         2.82146
      0.00066675          1537.7        -9834.84     1.85116e-14         176.834         76.3933     2.76309e-08           19517         3429.11         635.438        0.120256         2.75281
       0.0008001         2101.52        -11099.8     1.67288e-14          159.03         68.1579       7.318e-09         22063.3         4521.09        -219.776        0.164238         2.66761
      0.00093345         2407.32        -11943.3     1.54066e-14           145.3         61.9307     5.83706e-09         23762.8         5105.26        -797.585        0.133895         2.57392
       0.0010668         2638.48        -12670.9     1.41723e-14         134.278         56.9939    -2.65908e-08         25227.8         5545.52        -1286.99        0.103431         2.48227
      0.00120015         2839.28        -13363.5     1.29191e-14          125.17         52.9453     -2.4047e-08           26621         5928.88        -1743.21        0.187498         2.39839
       0.0013335          3011.1        -13998.9     1.17986e-14         117.472         49.5362    -3.67985e-08         27898.7         6257.15        -2149.65       0.0943388         2.32465
      0.00146685         3152.68        -14554.8     1.08105e-14         110.849         46.6079    -6.00453e-08         29016.3         6527.03         -2491.1       0.0963716         2.26339
       0.0016002         3269.14        -15031.5     9.94577e-15         105.067         44.0536    -8.78645e-08         29974.8         6748.41        -2769.45       0.0391488         2.21303
      0.00173355         3368.92        -15433.4     9.26334e-15         99.9577         41.7978    -1.09707e-07         30783.2         6937.73        -2991.24         0.13306         2.17078
       0.0018669         3443.06        -15748.8     8.81566e-15         95.4031         39.7879    -1.50201e-07           31418         7076.91        -3147.21        0.210106         2.13606
      0.00200025         3490.98        -15985.5      8.5886e-15         91.3146         37.9843     -2.0661e-07         31894.9         7164.57        -3243.68        0.175425         2.10868
       0.0021336         3523.84        -16168.3     8.53044e-15         87.6273         36.3531     -2.9415e-07         32263.8         7222.93        -3302.01         0.10228         2.08771
      0.00226695         3543.52        -16302.3     8.58519e-15         84.2918         34.8657    -4.21231e-07         32534.8         7255.61        -3327.91      0.00832312         2.07261
       0.0024003         3549.94        -16411.1     8.65788e-15         81.2754            33.5    -5.89809e-07         32755.3         7262.43        -3338.08       0.0945676          2.0635
      0.00253365         3545.83          -16508     8.70462e-15         78.5596         32.2392    -8.09087e-07         32951.5         7248.77        -3342.14        0.102751         2.06014
        0.002667         3537.02        -16605.8     8.70551e-15         76.1365         31.0697    -1.08222e-06         33149.5         7226.32        -3350.37       0.0469774         2.06054
      0.00280035          3531.4        -16721.9     8.63965e-15         74.0114         29.9804    -1.40108e-06         33383.9         7210.82         -3376.2       0.0649895         2.06181
       0.0029337         3537.49        -16870.4     8.50033e-15         72.2053         28.9654     -1.7512e-06         33682.9         7219.39        -3431.09       0.0899152         2.06116
      0.00306705         3560.23        -17055.8     8.29958e-15         70.7494         28.0252    -2.12631e-06         34055.6         7261.97         -3518.4        0.151617         2.05733
       0.0032004         3598.23        -17265.2     8.07809e-15         69.6739         27.1651    -2.52615e-06         34476.2         7335.82        -3628.04        0.109702         2.05087
      0.00333375         3640.21          -17470     7.88295e-15         68.9971          26.394    -2.93025e-06         34887.2         7418.44         -3736.7       0.0422061         2.04389
       0.0034671         3671.68        -17642.1     7.73026e-15         68.7201         25.7234    -3.31169e-06         35232.7         7480.81        -3820.85       0.0141811         2.03849
      0.00360045         3683.92        -17790.8     7.59352e-15         68.8227         25.1625     -3.7362e-06         35531.3         7505.48        -3882.85         0.10917         2.03504
       0.0037338         3691.04        -17934.3     7.46487e-15         69.2679         24.7162    -4.15887e-06         35819.2         7520.59        -3938.15        0.148072         2.03315
      0.00386715         3696.39        -18065.2     7.36546e-15         70.0011          24.383    -4.58237e-06         36081.7         7532.76        -3983.39        0.172168         2.03249
       0.0040005         3699.91          -18184      7.3054e-15          70.954         24.1524    -5.01206e-06         36319.6         7541.69        -4019.03        0.108813         2.03231
      0.00413385         3699.49        -18288.1     7.28888e-15         72.0569         24.0093    -5.43977e-06         36528.2         7543.08        -4043.46       0.0795011         2.03232
       0.0042672         3695.56        -18379.1     7.31392e-15          73.249         23.9378    -5.87651e-06         36710.2         7537.59        -4058.24        0.107838         2.03227
      0.00440055         3689.55          -18461     7.36784e-15         74.4838         23.9227    -6.32415e-06         36874.2         7528.06        -4067.19       0.0558289         2.03178
       0.0045339         3683.46        -18540.2     7.42809e-15         75.7283         23.9511    -6.78522e-06         37032.6         7518.36        -4075.66      0.00995466         2.03034
