            Time             Fpx             Fpy             Fpz             Fvx             Fvy             Fvz             Mtx             Mty             Mtz           Y+min           Y+max
      0.00013335      2.3539e+06          384047        -584.282        -44.1161          -125.5        0.269441         -768139     4.70765e+06    -1.21249e+06        0.049524         4.29169
       0.0002667         -696933         -126016         173.516           45.52        -63.8445        0.137351          252245    -1.39375e+06          354705       0.0399577         3.56629
      0.00040005        -62422.1        -21549.7         15.9779         49.9429        -45.0395       0.0971879           43196         -124742         28413.9        0.038509         3.43796
       0.0005334         6778.31        -9300.27        -1.23979         46.4154        -35.3314       0.0786543         18669.5         13648.5        -7716.96        0.048177         3.76143
      0.00066675         15081.6        -7906.38        -3.30248         42.4569        -29.2064       0.0676562         15868.1         30247.7          -12163       0.0314674         3.98975
       0.0008001         18197.3        -7641.02        -4.06552         38.8258        -25.0025       0.0601931         15328.4         36471.7        -14204.3        0.033427         4.13845
      0.00093345         20614.1        -7604.13        -4.65021         35.6422        -21.9193       0.0546972         15248.1         41298.8        -15928.6       0.0318139         4.22695
       0.0010668         22930.9        -7619.44        -5.20855         32.9167        -19.5314       0.0504192         15273.5           45927        -17623.6       0.0079545         4.26289
      0.00120015         25068.2        -7636.88         -5.7235         30.6474        -17.5002       0.0469441           15304         50197.3        -19206.8       0.0287631         4.26535
       0.0013335         27066.1        -7737.39        -6.20128         28.8389        -15.5621       0.0440229         15500.9         54190.5        -20699.1       0.0130727         4.26328
      0.00146685         28983.6        -7813.03        -6.66071         27.4893        -13.5744       0.0414972         15647.8         58022.5        -22150.5       0.0221567           4.287
       0.0016002         30782.5        -7979.99        -7.08763         26.5138        -11.6062       0.0392807           15977         61616.8        -23520.1       0.0206324         4.35122
      0.00173355         32038.8        -8401.17        -7.37285         25.7572        -9.90875       0.0373368         16817.1         64129.4        -24461.4       0.0233654         4.44555
       0.0018669           33651        -9041.52        -7.73459         25.2489        -8.69944       0.0356032         18094.6         67352.2        -25614.8       0.0283949         4.55003
      0.00200025         35073.2        -9674.42        -8.05079         24.8945        -7.88536        0.034056         19358.6         70195.6        -26611.9       0.0161174         4.65612
       0.0021336         35974.3        -10261.4        -8.24325         24.6245        -7.33698       0.0326878         20531.2         71996.8        -27210.6       0.0201931         4.75503
      0.00226695         36333.4        -10780.9        -8.30778         24.4762         -6.9672       0.0314774         21569.2         72714.3        -27392.9       0.0206309         4.84466
       0.0024003         36361.9        -11149.2          -8.299         24.4187        -6.71312        0.030415         22305.1         72770.9        -27317.5       0.0157052         4.92057
      0.00253365         36080.9        -11418.8        -8.21973         24.4137        -6.52733       0.0294883         22844.1         72208.6        -26994.1       0.0144916         4.98077
        0.002667         35455.2        -11616.3        -8.06037         24.4483        -6.38494       0.0286771         23238.5         70956.9        -26401.2       0.0129505         5.02673
      0.00280035         34393.8        -11737.3        -7.79912         24.5109        -6.26985       0.0279652         23480.6           68834        -25485.2       0.0139345            5.06
       0.0029337         33087.9        -11909.7         -7.4767         24.6336        -6.17442       0.0273276         23825.6         66222.4        -24379.3         0.01443         5.08258
      0.00306705         31704.5        -12146.5        -7.13283         24.8262        -6.05422       0.0267466         24299.5           63456          -23210       0.0143058         5.09617
       0.0032004         30360.2        -12439.4        -6.79603         25.0847        -5.86534       0.0262119         24885.2         60768.6        -22073.2       0.0105556         5.10223
      0.00333375         29232.9        -12724.4         -6.5119         25.4227        -5.61492       0.0257128           25455           58515        -21105.5      0.00837151         5.10111
       0.0034671         28263.6        -12999.9        -6.26631         25.8078        -5.31244       0.0252526         26005.5           56578        -20264.3       0.0165376         5.09363
      0.00360045         27776.5        -13239.3        -6.13861         26.2181         -5.0055       0.0248341         26483.6         55605.5        -19782.9        0.018451         5.08072
       0.0037338         27800.1        -13431.9         -6.1361         26.6508        -4.72448       0.0244541         26868.3         55654.4        -19684.3      0.00820858         5.06333
      0.00386715         28274.7        -13571.3        -6.24468         27.1055        -4.48473       0.0241088         27146.4         56605.2        -19925.4       0.0125786         5.04254
       0.0040005         29060.6        -13648.7          -6.431         27.5733        -4.29455       0.0237963         27300.6         58178.3        -20404.7       0.0117874         5.01951
      0.00413385         29994.2        -13674.7        -6.65517         28.0388        -4.15669        0.023517         27352.2         60046.6        -20999.3       0.0191618          4.9954
       0.0042672         30916.6        -13681.7        -6.87742         28.4907        -4.07854       0.0232707         27365.8         61891.8        -21586.6       0.0129668         4.97141
      0.00440055         31713.9        -13696.2        -7.06918         28.9273        -4.06591       0.0230552         27394.7         63486.6        -22080.8      0.00555864         4.94831
