            Time             Fpx             Fpy             Fpz             Fvx             Fvy             Fvz             Mtx             Mty             Mtz           Y+min           Y+max
      0.00013335     1.00145e+06    -1.00701e+06         343.816         403.074         346.566       -0.131323     2.01323e+06     2.00385e+06          716734       0.0704193          3.1991
       0.0002667         -308769          318468        -107.588         260.833         174.026      -0.0666014         -637252         -617059         -212211        0.176941         2.36267
      0.00040005        -29905.8         35477.9        -11.3387         205.883         126.116      -0.0482305        -71206.4        -59403.2        -14987.3        0.150393         2.24841
       0.0005334        -513.365         4057.55       -0.878172         173.808         103.004      -0.0395396         -8322.4        -677.669         7033.77        0.121137         2.19178
      0.00066675         2092.85         604.107        0.181646         152.136         88.5538       -0.034184        -1387.17         4491.67         9187.95       0.0197337         2.40058
       0.0008001         2750.81        -696.999        0.534288         136.081         78.4121      -0.0304654         1235.22         5775.71         10075.5       0.0233476         2.72346
      0.00093345         3238.03        -1658.48        0.795026         123.511         70.8133      -0.0276959         3173.22         6725.11           10796       0.0141912         2.98417
       0.0010668         3644.09        -2398.21         1.00012         113.315           64.88       -0.025538         4664.54            7517         11378.5       0.0830112         3.17972
      0.00120015         3962.41        -2929.31         1.15123          104.86         60.1208      -0.0238045         5736.07         8136.83         11814.7        0.114209         3.31128
       0.0013335         4226.86        -3317.96         1.26635         97.7088         56.1968      -0.0223779         6521.23         8651.49         12152.9        0.101143         3.41251
      0.00146685         4490.07        -3648.55         1.36978         91.5822         52.9087      -0.0211828         7188.95         9165.71         12466.8        0.113672         3.47652
       0.0016002         4816.25        -4027.82         1.49193         86.2832         50.1045      -0.0201648         7953.02         9807.55           12853        0.026789         3.49783
      0.00173355         5204.78        -4485.48         1.63859         81.6423         47.6529      -0.0192831         8873.52         10575.6           13336       0.0175675           3.492
       0.0018669            5655        -5039.73         1.81328         77.5145         45.4257      -0.0185021         9986.09         11467.8         13931.4       0.0488534          3.5137
      0.00200025         6047.29        -5519.49         1.96487         73.8308         43.3772      -0.0178032         10949.8         12245.2         14476.2        0.101634         3.54594
       0.0021336         6270.86        -5732.83         2.03935         70.5493         41.5067      -0.0171755         11380.2         12685.9         14759.2       0.0590774         3.55858
      0.00226695         6376.33        -5782.35         2.06435         67.6279         39.8189      -0.0166119         11482.7           12891         14864.9       0.0216489         3.54608
       0.0024003         6392.04        -5720.89         2.05443         65.0348         38.2714      -0.0161064         11362.7         12917.1         14847.5       0.0762057         3.53763
      0.00253365          6376.9        -5599.22         2.02814         62.7984         36.8466      -0.0156497           11122         12882.3         14759.6       0.0863282         3.53362
        0.002667         6382.66        -5491.79         2.00767         60.9661         35.5679      -0.0152381         10909.6           12890         14677.9       0.0321842         3.50855
      0.00280035         6443.78        -5458.61          2.0099         59.5283         34.4368      -0.0148688         10845.5         13009.3           14664      0.00791041         3.45511
       0.0029337          6575.8        -5537.36         2.04452         58.4121         33.4192      -0.0145356         11004.9         13271.2         14754.5       0.0321926         3.43114
      0.00306705         6760.39        -5700.17         2.10337         57.5608         32.5039      -0.0142344         11332.5         13638.7         14930.3       0.0907909         3.40947
       0.0032004         6974.94        -5920.27         2.17789         56.9476         31.7119      -0.0139662         11774.2         14066.7         15165.9       0.0270119         3.36326
      0.00333375         7200.49        -6172.52         2.26037         56.5479          31.053      -0.0137294           12280           14517         15434.1       0.0653992         3.30994
       0.0034671         7415.28        -6420.13         2.34038         56.3364         30.5232      -0.0135259         12776.3         14946.3         15697.7        0.027142         3.27055
      0.00360045         7609.47        -6642.33         2.41239         56.2849         30.1021       -0.013353         13221.7         15334.5         15934.4       0.0271894         3.23933
       0.0037338         7773.68        -6819.82         2.47122         56.3712         29.7713      -0.0132092         13577.3         15663.2         16123.9       0.0434338         3.19769
      0.00386715         7904.76        -6948.87         2.51567         56.5926         29.5292      -0.0130931         13835.9         15925.8         16260.6       0.0106757         3.14397
       0.0040005         8001.73        -7028.75         2.54547         56.9496          29.382      -0.0130048         13995.8         16120.4         16344.2        0.020984          3.0861
      0.00413385         8070.25        -7069.54         2.56342          57.432         29.3276       -0.012943         14077.4         16258.4         16384.1      0.00860103         3.02901
       0.0042672            8118        -7083.92         2.57315         58.0209         29.3558      -0.0129066         14106.1         16355.1         16393.2       0.0227548         2.99451
      0.00440055         8156.29        -7089.51         2.57977         58.6934          29.453      -0.0128932           14117           16433         16388.9       0.0131557         2.96178
       0.0045339         8192.21        -7097.68         2.58656         59.4239         29.6053      -0.0128997         14133.2         16506.3         16382.6       0.0472289         2.93002
      0.00466725         8227.36        -7110.48         2.59416         60.1902         29.7993      -0.0129224         14158.5         16578.2         16377.4       0.0576514         2.89992
       0.0048006         8264.12        -7130.84         2.60349         60.9739         30.0254      -0.0129586         14198.7         16653.3         16376.6       0.0413438         2.87112
      0.00493395         8305.73        -7166.43         2.61654         61.7608          30.274      -0.0130054         14269.6         16738.1         16387.5       0.0155396         2.84424
       0.0050673         8354.99        -7221.97         2.63464         62.5398         30.5383      -0.0130609         14380.1         16838.2         16414.8       0.0428616         2.81749
      0.00520065         8412.86        -7299.85         2.65841         63.3031         30.8128      -0.0131227         14535.4         16955.5         16461.3       0.0243615         2.79084
        0.005334         8476.53         -7396.3          2.6867         64.0433         31.0912      -0.0131894         14727.8         17084.3         16523.5      0.00619182         2.76284
      0.00546735         8542.73        -7504.39         2.71765         64.7573         31.3704      -0.0132595         14943.4         17218.2         16595.5       0.0471186         2.73601
       0.0056007         8606.56        -7616.25         2.74902         65.4427         31.6479      -0.0133321         15166.7         17347.3         16669.6        0.072097         2.71168
      0.00573405         8663.12        -7722.39          2.7782         66.0963         31.9205      -0.0134067         15378.4         17461.8         16736.7       0.0600783         2.68664
       0.0058674          8709.6        -7816.59         2.80357         66.7185         32.1876      -0.0134826         15566.4           17556         16790.8        0.046213         2.66044
      0.00600075         8745.06        -7896.27         2.82447         67.3102         32.4487      -0.0135595         15725.2         17628.2         16829.1       0.0277511         2.63311
       0.0061341            8769        -7959.92         2.84053         67.8719         32.7038      -0.0136375         15852.1         17677.3         16850.5       0.0249832         2.60587
      0.00626745         8783.94        -8012.05         2.85301         68.4044         32.9524      -0.0137161         15955.8         17708.2         16859.4       0.0279413         2.57864
       0.0064008         8791.51        -8055.21         2.86266         68.9091         33.1946      -0.0137951         16041.7         17724.4         16858.7       0.0448763         2.55195
      0.00653415         8792.61        -8090.43          2.8698         69.3873         33.4308      -0.0138744         16111.6         17727.5         16849.8       0.0474931         2.52605
       0.0066675         8788.79        -8119.21         2.87495         69.8406         33.6614      -0.0139541         16168.7         17720.8         16834.4       0.0508803         2.50075
      0.00680085         8782.16        -8144.84         2.87908         70.2704         33.8866      -0.0140341         16219.5         17708.3         16815.8       0.0122225         2.47599
       0.0069342         8774.44        -8170.27         2.88301         70.6781         34.1066      -0.0141144         16269.9         17693.7         16797.1         0.05476         2.45197
      0.00706755         8766.63        -8195.94         2.88697         71.0648         34.3215      -0.0141949         16320.8         17678.8         16778.9       0.0540199         2.42853
       0.0072009         8760.97        -8225.51         2.89202         71.4315         34.5311      -0.0142754         16379.5         17668.2         16764.9       0.0425923         2.40563
      0.00733425         8759.43        -8263.22         2.89927         71.7791         34.7351      -0.0143556         16454.4         17665.8         16759.1       0.0170893         2.38302
       0.0074676         8761.59        -8307.88         2.90843         72.1083         34.9332       -0.014435         16543.3         17670.8         16760.8       0.0274621         2.36139
      0.00760095         8767.82        -8359.26         2.91951         72.4198         35.1249      -0.0145139         16645.6         17683.8         16769.9       0.0163945         2.34065
       0.0077343          8778.1         -8418.6         2.93275          72.714         35.3095      -0.0145916         16763.8         17704.9         16787.6       0.0216314         2.32023
      0.00786765         8790.79        -8482.28          2.9472         72.9914          35.487      -0.0146681         16890.8         17730.8         16810.8       0.0131506         2.30064
