            Time             Fpx             Fpy             Fpz             Fvx             Fvy             Fvz             Mtx             Mty             Mtz           Y+min           Y+max
      0.00013335     1.85028e+06          934572        -507.071          125.51        -355.983        0.225851    -1.86866e+06     3.70068e+06    -1.05917e+06       0.0902724         3.45954
       0.0002667         -552076         -292664         152.989         128.329        -178.614        0.114356          585747    -1.10385e+06          307483        0.120644          3.0064
      0.00040005        -48723.2        -34252.8         14.5339         109.383        -126.414       0.0811937         68763.6        -97225.6           21901        0.158028         2.90878
       0.0005334         5134.95        -5427.08       -0.424696         94.6305        -101.405       0.0658587         11054.7         10458.2        -9606.05       0.0310953         3.13756
      0.00066675         11361.1        -1984.56        -2.16745         83.7424        -86.1709       0.0566967         4138.42         22888.1        -13377.8       0.0995566         3.43593
       0.0008001         13671.1        -809.569         -2.8015         75.2816        -75.7293        0.050456         1767.14         27490.9        -15087.4       0.0483973          3.6376
      0.00093345         15403.4        -62.0578        -3.26063         68.4866        -68.0556       0.0458544          256.46         30941.7        -16459.4       0.0386365         3.76828
       0.0010668         16899.5         512.898        -3.64851         62.8929        -62.1408       0.0422807        -905.539         33922.7        -17660.9        0.045398         3.84451
      0.00120015         18177.9         979.843        -3.97695         58.1963        -57.4071       0.0394038        -1849.15         36469.8        -18693.9       0.0200936         3.88244
       0.0013335           19315         1401.63        -4.26989         54.1895        -53.4349       0.0370218        -2700.89         38736.1        -19617.3       0.0384687          3.9048
      0.00146685         20277.1         1725.61         -4.5137         50.7363         -49.886       0.0349969        -3356.04           40653        -20398.3       0.0201352          3.9376
       0.0016002           21296         2038.14        -4.76817         47.7364        -46.5899        0.033236        -3987.83         42684.6        -21223.8       0.0260791         3.98766
      0.00173355           22330         2329.78        -5.02329         45.0713        -43.5371       0.0316932        -4577.48         44747.4          -22058       0.0101323         4.03898
       0.0018669         23365.6         2518.36        -5.26612         42.6998        -40.7135         0.03033        -4960.42         46813.6        -22862.6        0.119651         4.08482
      0.00200025         24557.6         2746.89        -5.54704         40.6474        -38.0471       0.0291031        -5422.96         49193.3        -23781.1       0.0946883         4.12424
       0.0021336         25559.5         2940.11        -5.78328         39.0025        -35.5574       0.0279734        -5814.69         51193.4        -24566.6        0.093262         4.15838
