            Time             Fpx             Fpy             Fpz             Fvx             Fvy             Fvz             Mtx             Mty             Mtz           Y+min           Y+max
      0.00013335     2.18704e+06         -664200         559.167         32.5623         264.056       -0.250378      1.3276e+06     4.37424e+06     1.16227e+06       0.0474821         3.66881
       0.0002667         -645885          207126        -166.055         81.2297         133.733       -0.127684         -414440    -1.29164e+06         -335699       0.0246401         3.14282
      0.00040005        -60418.7         26086.9        -16.0958         74.2973         94.7479       -0.090778        -52357.3         -120691        -25960.4        0.033576         2.93651
       0.0005334         5414.32         5186.33        0.811922          65.256         75.6744      -0.0737427        -10526.5         10959.8          9741.6       0.0120173         3.12153
      0.00066675         13393.5         2371.31         2.88482         57.9678         64.0502      -0.0635839        -4874.29         26903.9         14220.7      0.00381446         3.34727
       0.0008001         16686.7         1184.74          3.7424         52.0913         56.0775      -0.0566531         -2485.8         33478.6         16555.5        0.029109         3.46388
      0.00093345         19618.2         188.234         4.50082         47.2956         50.1071      -0.0515199        -481.288         39332.3         18831.2        0.022825         3.50801
       0.0010668         22481.5        -734.777         5.23738         43.3693         45.3272      -0.0474909         1373.69         45051.4         21133.4       0.0257986         3.50091
      0.00120015         25044.2        -1637.21         5.90299         40.2074         41.2602      -0.0441896         3186.13         50170.4         23300.1       0.0154811         3.47219
       0.0013335         26739.8        -1892.64         6.31475         37.5811           37.79      -0.0414386         3703.68         53556.5         24780.2       0.0251933         3.44638
      0.00146685         28446.7        -1967.29         6.71398         35.3284         34.8926      -0.0391228         3858.54           56966         26251.6       0.0220332         3.43323
       0.0016002         29702.9        -1836.85         6.99225         33.3571         32.3809       -0.037146          3602.3         59474.4           27340       0.0198595         3.43916
      0.00173355         30566.9        -1563.53         7.16827          31.666         30.1228      -0.0354295         3060.05         61199.2         28072.7       0.0170689         3.46376
       0.0018669         30949.3        -1122.21         7.21934         30.1796           28.17       -0.033934         2181.22           61961         28355.7       0.0146458         3.49282
      0.00200025         30846.4        -520.572         7.14523         28.8289         26.5707      -0.0326349         981.189         61752.5         28175.5       0.0188087         3.51207
       0.0021336         30378.2         174.772         6.97917         27.6416         25.2904      -0.0315044        -406.746         60813.7         27632.4       0.0171606          3.5176
      0.00226695         29743.9         902.104         6.77218         26.6978         24.2522      -0.0305078        -1859.18           59543         26901.8       0.0198475         3.51261
       0.0024003         29236.9         1522.36         6.60349         26.0351         23.3714      -0.0296133        -3097.74         58527.7         26260.5       0.0141681         3.50218
      0.00253365         29024.1         1929.25         6.52041         25.6275         22.5856      -0.0288017        -3909.85         58101.3         25887.2      0.00473219         3.49085
        0.002667         29154.5         2148.28         6.53207         25.4405         21.8883      -0.0280617        -4346.54         58361.7         25833.4      0.00954577         3.47741
      0.00280035         29568.7         2194.58         6.62355          25.427         21.2811      -0.0273836        -4437.99           59190         26056.8       0.0173669         3.45934
       0.0029337         30143.7         2129.05         6.76142         25.5389         20.7611      -0.0267624           -4306         60340.2         26448.1      0.00913595         3.43601
      0.00306705         30751.7          2021.8         6.91039         25.7352         20.3216      -0.0261948        -4090.75         61556.8         26886.4       0.0136683         3.40835
       0.0032004         31283.3         1933.85         7.04015         25.9808          19.954      -0.0256787        -3914.24         62620.5         27267.1       0.0135854         3.37832
      0.00333375         31595.8         1943.82         7.11125         26.2443         19.6493      -0.0252133        -3933.54         63246.1         27461.5       0.0117787         3.34818
       0.0034671         31679.5         2060.35         7.12076         26.5034         19.3999      -0.0247972        -4166.04         63414.1           27461        0.014034         3.31997
      0.00360045         31529.8         2316.14         7.06486          26.747         19.2055      -0.0244284        -4677.14         63115.2         27252.6       0.0111659         3.29472
       0.0037338         31265.3         2644.52         6.97645         26.9739         19.0587      -0.0241022        -5333.47         62586.7         26936.5      0.00995691         3.27267
      0.00386715         30901.3         3023.22         6.86092         27.1856         18.9483      -0.0238138        -6090.56         61859.2         26530.6       0.0117258         3.25301
       0.0040005         30505.7         3403.66         6.73795         27.3873         18.8651      -0.0235587        -6851.14         61068.3         26098.9       0.0120923         3.23594
      0.00413385         30103.1         3759.18         6.61547         27.5843         18.7988      -0.0233319        -7561.96         60263.5         25665.4      0.00900474         3.21974
       0.0042672           29689         4083.13         6.49299         27.7815         18.7397      -0.0231285        -8209.63         59435.7         25232.7      0.00909637         3.20356
      0.00440055           29267         4393.88          6.3698         27.9831         18.6843      -0.0229452        -8830.88         58592.2         24795.8       0.0138401         3.18696
       0.0045339           28879         4668.73         6.25743         28.1931         18.6272       -0.022779        -9380.38         57816.5         24388.7       0.0182236         3.16961
      0.00466725         28541.7         4913.41         6.15928         28.4159         18.5669      -0.0226273        -9869.55         57142.3           24018      0.00606433          3.1509
       0.0048006         28288.8         5125.21         6.08332         28.6548         18.5042      -0.0224876          -10293           56637         23710.1       0.0115697         3.13056
      0.00493395         28127.6         5300.46         6.03151         28.9067         18.4382       -0.022359        -10643.3         56314.9         23470.5      0.00791778         3.10852
       0.0050673         28099.2         5415.38         6.01534         29.1684         18.3715      -0.0222411          -10873         56258.5         23336.9       0.0105467          3.0849
      0.00520065         28212.3         5462.56         6.03744         29.4375         18.3061      -0.0221334        -10967.3         56485.1         23318.9      0.00486522         3.06003
        0.005334         28441.2         5449.04         6.09127         29.7105         18.2428      -0.0220361        -10940.2         56943.3           23400      0.00796021         3.03442
      0.00546735         28736.2         5397.55          6.1635         29.9832         18.1843      -0.0219488        -10837.2         57533.8         23541.6       0.0203165          3.0085
       0.0056007         29054.5         5327.67         6.24264         30.2513         18.1304      -0.0218716        -10697.4         58170.8         23708.4       0.0168567         2.98288
      0.00573405         29370.1         5251.95         6.32164         30.5114         18.0801      -0.0218039        -10545.9         58802.5         23878.4      0.00995431         2.95807
       0.0058674         29657.1         5194.07         6.39256         30.7611          18.035      -0.0217461        -10430.1         59376.9         24025.6       0.0134939          2.9344
      0.00600075         29889.8         5166.32         6.44847         30.9999         17.9962      -0.0216978        -10374.5         59842.9         24127.2       0.0163379         2.91207
       0.0061341         30050.3         5169.75         6.48512         31.2277         17.9627      -0.0216585        -10381.3         60164.3           24170      0.00903701         2.89117
      0.00626745         30133.3         5203.07         6.50145          31.445         17.9332      -0.0216273        -10447.8         60330.9           24151       0.0124481         2.87166
       0.0064008         30134.8         5265.68         6.49654         31.6523         17.9066      -0.0216037        -10572.9         60334.3           24069      0.00697554         2.85343
      0.00653415         30051.5         5359.23         6.46953         31.8503         17.8821       -0.021587        -10759.9         60168.3         23922.8       0.0120982         2.83634
       0.0066675         29894.9         5476.67         6.42363         32.0398         17.8589      -0.0215767        -10994.6         59855.5         23723.4       0.0159046         2.82036
      0.00680085         29676.4         5610.79         6.36207         32.2218         17.8361       -0.021572        -11262.7         59418.8         23482.1       0.0181052         2.80552
       0.0069342         29405.7         5760.13         6.28725         32.3976         17.8133      -0.0215725        -11561.2         58878.1         23205.7       0.0115928          2.7914
      0.00706755           29106         5914.28         6.20533         32.5688           17.79      -0.0215774        -11869.4           58279           22912       0.0092865          2.7778
       0.0072009         28790.7         6069.24         6.11975         32.7369         17.7661      -0.0215861        -12179.2         57648.8         22610.3       0.0120629         2.76452
      0.00733425         28472.5         6220.08         6.03386         32.9032         17.7416      -0.0215982        -12480.7         57012.7         22310.6      0.00975219         2.75136
       0.0074676         28164.2         6361.35         5.95104         33.0689         17.7165      -0.0216132        -12763.2         56396.5         22022.3      0.00339647         2.73814
      0.00760095           27871         6495.29         5.87232         33.2351         17.6911      -0.0216308        -13030.9         55810.4         21746.6      0.00551825         2.72471
       0.0077343         27601.4         6615.94         5.80013         33.4026         17.6657      -0.0216507        -13272.1         55271.4         21491.5      0.00869033         2.71097
      0.00786765         27355.4          6728.1         5.73411         33.5719         17.6407      -0.0216726        -13496.3         54779.7         21253.8      0.00881374         2.69683
        0.008001         27141.3         6827.17         5.67652         33.7438         17.6164      -0.0216964        -13694.4         54351.9         21040.5       0.0144669         2.68221
      0.00813435         26957.1         6916.93         5.62658         33.9182         17.5934      -0.0217221        -13873.8         53983.6           20847      0.00309876         2.66738
       0.0082677         26805.4         6996.47           5.585          34.095         17.5724      -0.0217494        -14032.8         53680.5         20675.3      0.00832427          2.6522
      0.00840105         26689.2         7062.63          5.5527         34.2742         17.5541      -0.0217785        -14165.1         53448.4           20528       0.0128596         2.63662
       0.0085344         26608.3         7117.76         5.52945         34.4553         17.5389      -0.0218094        -14275.4         53286.7         20402.9       0.0068975          2.6207
      0.00866775           26563         7159.82          5.5155         34.6379         17.5275       -0.021842        -14359.5         53196.4         20301.6      0.00908567         2.60456
       0.0088011         26553.9         7187.21         5.51111         34.8215         17.5201      -0.0218765        -14414.3         53178.4         20225.3       0.0134475         2.58828
      0.00893445         26575.6         7202.58         5.51481         35.0056         17.5168      -0.0219129          -14445         53222.1         20170.5       0.0117863         2.59077
       0.0090678         26623.1         7206.45         5.52543         35.1897         17.5179       -0.021951        -14452.8         53317.4         20135.4      0.00925216         2.59889
      0.00920115           26692         7199.32         5.54189         35.3732         17.5232      -0.0219911        -14438.6         53455.4           20118      0.00827922         2.60688
       0.0093345         26770.8         7186.58         5.56109         35.5556         17.5322      -0.0220329        -14413.1         53613.2         20109.9       0.0112479         2.61474
      0.00946785         26850.3         7171.96         5.58063         35.7365         17.5443      -0.0220764        -14383.9         53772.7         20105.1      0.00769389         2.62247
       0.0096012         26925.3         7156.54          5.5992         35.9156         17.5591      -0.0221215        -14353.2           53923         20100.6      0.00682717         2.63008
      0.00973455         26987.7         7144.32         5.61458         36.0927          17.576      -0.0221681        -14328.7         54048.1           20090       0.0113441         2.63756
       0.0098679         27028.3         7140.95          5.6242         36.2677         17.5954      -0.0222161          -14322         54129.7           20066      0.00900531         2.64493
       0.0100013         27048.4         7144.65         5.62852         36.4403         17.6167      -0.0222655        -14329.4         54170.2         20029.8      0.00713428         2.65218
       0.0101346         27047.1            7156         5.62727         36.6104         17.6398       -0.022316        -14352.1         54168.1         19980.6       0.0053266         2.65931
        0.010268         27021.5          7177.4         5.61959         36.7779         17.6645      -0.0223676        -14394.9         54117.4         19915.8      0.00865528         2.66632
       0.0104013         26973.7         7207.29         5.60607         36.9431         17.6903      -0.0224201        -14454.7           54022         19837.2      0.00366343         2.67323
       0.0105347         26907.4         7244.02         5.58772          37.106         17.7173      -0.0224734        -14528.2         53889.8         19747.8      0.00464812         2.68002
        0.010668         26822.8         7288.06         5.56458          37.267         17.7451      -0.0225272        -14616.3         53721.1         19647.5      0.00722152         2.68671
       0.0108014         26722.8         7337.87         5.53738         37.4261         17.7736      -0.0225815        -14715.9         53521.5         19538.6      0.00804706         2.69329
       0.0109347           26609         7393.52         5.50651         37.5838         17.8027       -0.022636        -14827.2         53294.1         19421.5      0.00816815         2.69977
       0.0110681         26480.2         7455.82         5.47163         37.7402          17.832      -0.0226906        -14951.8         53036.8         19295.7      0.00723316         2.70614
       0.0112014         26341.2         7522.41         5.43405         37.8955         17.8615      -0.0227452          -15085         52759.2         19164.4       0.0133714         2.71242
       0.0113348         26191.5         7594.18         5.39357         38.0499          17.891      -0.0227996        -15228.6         52460.1         19026.7      0.00271085         2.71859
       0.0114681         26031.2          7672.4         5.35012         38.2035         17.9207      -0.0228539          -15385         52139.8         18881.9      0.00992713         2.72466
       0.0116015         25863.7         7754.84         5.30465         38.3565         17.9503      -0.0229077        -15549.9         51805.2         18732.5       0.0104974         2.73064
       0.0117348         25692.9         7840.11         5.25818         38.5091           17.98      -0.0229612        -15720.5         51463.8         18580.8       0.0103233         2.73652
       0.0118682         25519.7         7928.89         5.21087         38.6612         18.0099      -0.0230141        -15898.1         51117.8         18426.8      0.00819125          2.7423
       0.0120015         25345.1         8020.37           5.163          38.813         18.0399      -0.0230665          -16081         50768.8         18271.5      0.00277543         2.74798
