            Time             Fpx             Fpy             Fpz             Fvx             Fvy             Fvz             Mtx             Mty             Mtz           Y+min           Y+max
      0.00013335          470510          803356    -4.49835e-13         521.299        -259.131     -3.3731e-07    -1.60619e+06          942062          471378        0.185541         3.17446
       0.0002667         -141299         -238626     4.69065e-14         315.659        -140.502     3.83225e-06          477533         -281966         -144788        0.312855         2.48946
      0.00040005          -13066        -14741.5    -4.47179e-15         246.267        -105.533    -2.71927e-06           29694        -25639.4        -13508.7        0.213691         2.47776
       0.0005334         1214.77           10375    -7.89641e-15          207.59        -87.6799     4.08475e-08        -20574.5         2844.61         1521.24        0.158059         2.45258
      0.00066675         2905.37         13595.4    -7.36626e-15         182.006        -76.2146    -1.63784e-07        -27038.5          6174.8         3491.92        0.314542         2.40347
       0.0008001         3450.25         14914.8    -7.39713e-15         163.417        -68.0474     -2.2147e-07        -29693.5         7227.33         4374.12        0.419645         2.33443
      0.00093345         3819.84         15907.1    -7.52658e-15         149.091        -61.8465    -2.13154e-07        -31690.5         7937.86         5046.62        0.366189         2.25437
       0.0010668         4142.62         16795.8    -7.71536e-15         137.597        -56.9263    -2.26013e-07        -33477.7         8560.45          5643.2        0.242096         2.17333
      0.00120015         4430.15         17597.3    -7.87939e-15         128.112        -52.8915    -2.34919e-07        -35088.8         9116.51          6172.3         0.18917             2.1
       0.0013335         4685.38         18322.1    -8.02242e-15         120.111        -49.4987    -3.34566e-07        -36545.1         9610.98         6640.61        0.207305         2.03851
      0.00146685         4900.33         18958.1     -8.1561e-15         113.242        -46.5882    -4.29161e-07          -37823         10027.1          7037.8        0.126059         1.98645
       0.0016002         5070.98         19496.2    -8.26988e-15         107.261        -44.0515    -6.67285e-07        -38904.3         10356.5         7357.07        0.112364         1.94207
      0.00173355         5196.06         19935.4    -8.33206e-15         101.989        -41.8132    -9.83567e-07        -39787.2         10596.1         7597.69       0.0415946         1.90409
       0.0018669         5277.85         20280.2    -8.35723e-15         97.2978        -39.8185     -1.4393e-06        -40480.9         10750.3         7764.49        0.126444         1.87218
      0.00200025          5322.7         20542.8    -8.34236e-15         93.0893        -38.0253    -2.03568e-06        -41009.6         10831.6         7868.64        0.181638         1.84564
       0.0021336         5337.95           20738    -8.30604e-15         89.2912        -36.4012    -2.84688e-06        -41403.3         10854.5         7922.95       0.0369951         1.82434
      0.00226695          5330.7         20879.7    -8.25572e-15         85.8489        -34.9212    -3.79995e-06        -41689.7         10833.1         7939.68        0.202605         1.80894
       0.0024003         5309.18           20985    -8.20017e-15         82.7221        -33.5661    -4.94132e-06        -41902.9         10783.8         7932.36         0.17162         1.79974
      0.00253365         5279.51         21066.1    -8.13988e-15          79.881        -32.3206    -6.18675e-06        -42067.6         10718.8         7911.21       0.0328868         1.79639
        0.002667         5245.39         21132.1    -8.08077e-15         77.3053        -31.1725    -7.52721e-06        -42201.9         10645.4         7882.82        0.138328         1.79766
      0.00280035         5210.56         21191.4    -8.02924e-15         74.9835        -30.1116    -8.91148e-06        -42322.6         10571.1         7853.34       0.0934884         1.80184
