            Time             Fpx             Fpy             Fpz             Fvx             Fvy             Fvz             Mtx             Mty             Mtz           Y+min           Y+max
      0.00013335          336276         -649351     2.02162e-13         548.268          188.15    -6.90234e-07     1.29833e+06          673649         -357037        0.252941         3.43101
       0.0002667         -103488          198951    -5.07129e-14          331.53          103.74     1.46523e-07         -398110         -206312          114348        0.217403         2.75779
      0.00040005        -10616.4         16170.4    -8.82771e-15         258.533         78.1736    -1.60534e-07        -32497.4        -20715.9         13700.8        0.174849         2.59709
       0.0005334        -516.735        -4261.94    -3.79799e-15         217.655         64.8851     3.85908e-08         8394.18        -598.115         2106.29        0.178687         2.48686
      0.00066675         564.023        -6611.16    -2.87729e-15         190.601         56.3065    -1.02135e-08         13109.6         1509.22         784.636        0.212139         2.39688
       0.0008001         785.028        -7383.66     -2.7133e-15         170.963         50.1949    -3.67869e-09           14667         1911.99          323.98        0.147812         2.31495
      0.00093345         887.171        -7889.47     -2.6136e-15         155.849         45.5626    -4.51728e-09         15687.8         2086.04         19.4238        0.174931         2.23936
       0.0010668         964.346        -8323.26    -2.50391e-15         143.741          41.893    -1.40465e-08         16562.7         2216.17        -239.755       0.0953127         2.17188
      0.00120015         1032.47        -8709.42    -2.38721e-15         133.756         38.8858    -1.68584e-08         17341.1         2332.45        -468.519        0.279851         2.11346
       0.0013335         1092.63        -9057.27    -2.26266e-15         125.337         36.3574    -2.62066e-08         18041.8         2435.94        -672.474        0.236206         2.06263
      0.00146685         1145.83        -9367.18    -2.12163e-15         118.113          34.188    -3.73895e-08           18666         2527.88        -851.151       0.0896278         2.01799
       0.0016002         1191.49        -9639.16     -1.9677e-15         111.825         32.2971    -4.02115e-08         19213.7         2606.62        -1003.61        0.072134         1.97823
      0.00173355         1230.62         -9877.4    -1.81016e-15         106.289          30.627    -3.93819e-08         19693.5         2673.83        -1132.65        0.195679         1.94188
       0.0018669         1264.18        -10085.1    -1.65675e-15         101.366         29.1365    -3.12789e-08         20111.9          2731.1        -1240.69       0.0424089         1.90798
      0.00200025         1291.73          -10264    -1.50459e-15         96.9549         27.7942    -1.32576e-08         20472.3         2777.37        -1328.88        0.155135         1.87569
       0.0021336         1313.66        -10417.3    -1.35258e-15          92.977         26.5751     6.61518e-09         20781.5         2813.28        -1399.82        0.107027         1.84455
      0.00226695         1331.24        -10549.7    -1.20584e-15          89.374          25.459     2.58745e-08         21048.4         2841.22        -1457.11        0.137489         1.81526
       0.0024003         1345.19        -10666.7    -1.06893e-15          86.102         24.4299     3.45347e-08         21284.6         2862.58        -1505.05        0.113688         1.78793
      0.00253365         1356.22        -10772.1    -9.42171e-16         83.1314         23.4755      2.6562e-08         21497.2          2878.7         -1546.2       0.0133422         1.76311
