            Time             Fpx             Fpy             Fpz             Fvx             Fvy             Fvz             Mtx             Mty             Mtz           Y+min           Y+max
      0.00013335     2.33523e+06         -315766     2.36623e-13        -29.7681         119.779    -1.26743e-05          631292     4.67039e+06      1.1829e+06         0.14515         3.93013
       0.0002667         -693783          103288    -1.14651e-13         52.0178         61.7569    -7.74136e-06         -206701    -1.38746e+06         -348066       0.0710421         3.15285
      0.00040005        -59387.1           17471    -2.90679e-14         53.8912         43.4828     2.28108e-06        -35029.1         -118667        -24794.4       0.0675249         3.73447
       0.0005334         11059.4         7815.61    -1.41998e-14          49.277         33.8338    -5.65565e-07        -15698.9         22217.2         11601.1      0.00908209         3.99738
      0.00066675         20554.2         6628.37    -1.19775e-14         44.9411          27.797    -4.85535e-07        -13312.3         41198.4         16890.9      0.00603826         4.03314
       0.0008001         24260.9         6314.85    -1.20251e-14         41.2877         23.7203    -1.01385e-07        -12677.2         48604.3         19508.1       0.0125057          3.9136
      0.00093345         26879.9         6117.55    -1.25696e-14          38.281         20.7295     5.32875e-08        -12276.6         53836.2         21565.2        0.027332         3.73925
       0.0010668         28657.7         6125.26    -1.35502e-14          35.769         18.3816     1.92756e-08        -12287.3         57386.7         23032.3       0.0137822         3.57994
      0.00120015         30210.7         6260.01     -1.4648e-14         33.6712         16.4682    -5.38734e-07        -12553.1         60488.7         24317.8      0.00837516         3.46077
       0.0013335         31534.7         6437.94    -1.55808e-14         32.0065         14.7514    -9.71123e-07        -12905.4         63133.4           25405      0.00470092         3.40251
      0.00146685           32539            6666    -1.62069e-14         30.7241         13.1032    -6.38516e-07        -13358.1         65139.5         26215.9       0.0234704         3.41135
       0.0016002         33260.2         6927.63    -1.64597e-14         29.6122         11.6353    -3.79616e-07        -13878.5         66579.7         26776.9      0.00657145         3.44526
      0.00173355         33703.9         7226.54    -1.62854e-14         28.5459         10.3814    -5.17015e-07        -14473.8           67465         27082.1       0.0302525         3.49028
       0.0018669         33891.4         7546.01    -1.56346e-14         27.5023         9.30953    -9.13116e-07        -15110.6         67837.9         27152.9      0.00987986         3.53648
      0.00200025         33881.5         7905.54    -1.45664e-14         26.5213         8.36596    -1.17683e-06        -15827.7         67816.2         27035.2      0.00240697         3.57858
       0.0021336         33764.9         8298.17    -1.32728e-14         25.6519          7.5382     -1.5725e-06        -16611.3         67581.3         26804.5         0.02696          3.6148
      0.00226695         33623.8         8696.95    -1.19501e-14         24.9566         6.83396     -1.8544e-06        -17407.4         67297.6         26539.2       0.0354859         3.64964
       0.0024003         33522.3         9078.29    -1.07342e-14         24.4832         6.25827    -2.02839e-06          -18169         67093.7         26305.4      0.00422361         3.68019
      0.00253365         33504.4          9414.9    -9.66173e-15         24.2369         5.79705    -2.33003e-06        -18841.3         67057.5         26150.1      0.00355034         3.70725
        0.002667         33589.2         9691.43    -8.74182e-15         24.1842         5.42767    -2.22854e-06        -19393.6         67226.7         26094.5       0.0210694         3.73212
      0.00280035         33764.2         9904.58    -7.94592e-15         24.2771         5.12634    -2.52915e-06        -19819.4           67577         26128.9       0.0084091         3.75474
       0.0029337         33977.7         10074.9     -7.2157e-15         24.4704          4.8753    -2.77108e-06        -20159.5         68004.2         26206.4      0.00547126         3.77614
      0.00306705         34146.9         10237.5    -6.47841e-15         24.7283         4.66207    -3.03919e-06        -20484.3         68343.1         26252.8      0.00884757         3.79562
       0.0032004         34222.6         10416.4    -5.68208e-15         25.0243         4.47935    -3.37617e-06        -20841.8           68495         26220.6      0.00499647         3.81382
      0.00333375         34172.7         10627.4    -4.82697e-15         25.3415         4.31953    -3.70557e-06        -21263.6         68395.7         26081.8       0.0189073         3.83004
       0.0034671         33978.7         10883.6    -3.93717e-15         25.6697         4.17796    -3.95786e-06        -21775.6         68008.3         25824.1       0.0067078         3.84461
      0.00360045         33687.3         11167.7     -3.0645e-15         26.0033         4.05047     -4.1242e-06        -22343.5         67426.3         25490.8       0.0234497         3.85687
       0.0037338           33350         11461.1    -2.23567e-15         26.3386         3.93498    -4.31516e-06          -22930         66752.4         25127.7       0.0233241         3.86723
      0.00386715         32993.8         11759.2    -1.45773e-15         26.6732         3.82896    -4.22078e-06          -23526         66040.5         24754.5      0.00789416         3.87554
       0.0040005         32669.2         12046.4    -7.32673e-16          27.005         3.73165    -4.31258e-06        -24100.4           65392         24408.4      0.00564246         3.88227
      0.00413385         32383.6         12323.5    -4.26017e-17         27.3321         3.64208    -4.28165e-06        -24654.3         64821.4         24090.6      0.00258678         3.88749
       0.0042672           32143         12590.4     6.18449e-16         27.6522         3.56112    -3.68712e-06          -25188           64341           23804       0.0173778         3.89135
      0.00440055         31960.5         12840.2     1.26631e-15         27.9642         3.48812    -3.73458e-06        -25687.5         63976.7         23558.4      0.00719183         3.89397
       0.0045339         31818.6         13080.2     1.90719e-15         28.2667         3.42307    -3.48373e-06        -26167.3         63693.4         23339.3      0.00564023         3.89533
      0.00466725           31727         13302.3     2.54692e-15         28.5592         3.36464    -2.99218e-06        -26611.3         63510.9         23156.4      0.00685248         3.89567
       0.0048006         31671.9         13509.3      3.1916e-15         28.8415         3.31164    -2.38869e-06        -27025.3         63401.2         22999.6      0.00700476         3.89488
      0.00493395         31643.2         13703.4      3.8377e-15         29.1137         3.26271    -1.76413e-06        -27413.3         63344.4         22863.2      0.00442819         3.89321
       0.0050673         31641.7         13879.8     4.47819e-15         29.3766         3.21691    -1.06428e-06        -27766.1         63341.8         22750.9       0.0172383         3.89047
      0.00520065         31643.6         14047.2     5.09742e-15         29.6311         3.17373    -3.02147e-07        -28100.9         63346.1         22646.6      0.00933341         3.88695
        0.005334         31649.9         14202.5     5.68196e-15          29.878         3.13243     5.14765e-07        -28411.3         63359.2         22553.7      0.00381776          3.8825
      0.00546735         31644.1         14350.9      6.2193e-15         30.1178         3.09272     1.37561e-06          -28708         63348.2         22460.8       0.0107392         3.87736
       0.0056007         31612.7         14497.9      6.6984e-15         30.3512         3.05391     2.27682e-06        -29001.9         63285.8           22357       0.0109238         3.87147
      0.00573405         31551.4         14645.1     7.11864e-15         30.5783         3.01583     3.19854e-06        -29296.4         63163.6           22238       0.0214551         3.86504
       0.0058674         31442.8         14801.3     7.48348e-15         30.7995           2.978     4.11913e-06        -29608.7         62946.7         22087.7       0.0114271         3.85809
      0.00600075         31284.8         14969.8     7.80086e-15         31.0149         2.94077     5.01073e-06        -29945.6         62631.3         21901.3      0.00646225         3.85069
       0.0061341         31084.7         15149.7      8.0855e-15          31.225          2.9042     5.87143e-06        -30305.3         62231.5         21681.5      0.00654862         3.84289
