            Time             Fpx             Fpy             Fpz             Fvx             Fvy             Fvz             Mtx             Mty             Mtz           Y+min           Y+max
      0.00013335          514429          653267    -3.18741e-13         504.126        -185.614    -5.25317e-07    -1.30617e+06     1.02987e+06          395210        0.319068         3.44762
       0.0002667         -152329         -189928     5.56981e-14          316.74        -105.295    -4.65743e-07          380069         -304025         -119041        0.190594         2.85603
      0.00040005        -16083.5        -14164.4     3.16766e-15         249.874        -80.0099     9.09553e-07         28488.3        -31667.3        -13319.3        0.269149         2.76907
       0.0005334         -499.93         6611.66    -5.55052e-15         211.491        -66.5848     3.72303e-07        -13090.2        -576.837        -532.257        0.216725         2.68189
      0.00066675          1362.2         9482.16     -6.8405e-15         185.881        -57.8739     2.23469e-07        -18848.5         3096.15         1248.58       0.0671587         2.58219
       0.0008001         1816.03         10576.8    -6.44498e-15         167.179         -51.668     1.70515e-07        -21050.2         3966.41         2006.18        0.113167         2.46965
      0.00093345         2079.67         11393.8    -5.82918e-15         152.723        -46.9696     1.62133e-07        -22693.6         4464.79         2584.61        0.136424         2.35565
       0.0010668         2290.93           12120    -5.22529e-15          141.11        -43.2513     1.25326e-07        -24153.4         4864.08         3092.09         0.12143         2.25141
      0.00120015         2485.71         12813.9     -4.6596e-15         131.516        -40.2072     1.31184e-07        -25547.3         5234.46         3569.68        0.117271         2.16199
       0.0013335         2663.72           13459    -4.12538e-15         123.415          -37.65     1.38553e-07        -26842.6         5574.27         4003.59        0.104647         2.08869
      0.00146685         2819.05           14039    -3.62752e-15         116.456         -35.458     1.79231e-07        -28007.1         5871.02         4381.01       0.0301998         2.03091
       0.0016002         2947.72         14544.1    -3.17331e-15         110.394        -33.5484     2.32127e-07        -29021.1         6116.24         4694.22       0.0813838         1.98538
      0.00173355         3049.57         14975.2    -2.76094e-15          105.05        -31.8637     3.05885e-07        -29886.7         6309.25         4946.21       0.0491043         1.94974
       0.0018669         3124.74         15331.5      -2.393e-15         100.296         -30.361     4.02568e-07        -30602.3         6450.11         5139.05       0.0824326         1.92122
      0.00200025         3177.43         15620.4    -2.06955e-15         96.0355         -29.008     5.28641e-07        -31182.8         6546.94         5279.66        0.121411          1.8984
       0.0021336          3207.9           15846    -1.79905e-15         92.1965        -27.7807     7.02549e-07        -31636.6         6600.21         5372.05        0.123995         1.88114
      0.00226695         3218.13           16016    -1.58301e-15         88.7252        -26.6604     9.36232e-07        -31978.8         6613.73         5423.26        0.125297         1.87056
       0.0024003         3212.59         16141.7    -1.41305e-15         85.5872        -25.6313     1.23999e-06        -32232.2         6596.38         5443.63        0.133083         1.86677
      0.00253365         3197.07         16238.8    -1.27109e-15         82.7661        -24.6791     1.61237e-06        -32428.3         6559.71         5445.99         0.13469         1.86859
        0.002667         3176.96         16320.9     -1.1431e-15         80.2687        -23.7895     2.06977e-06        -32594.3         6514.48         5441.06       0.0944816         1.87448
      0.00280035         3156.58         16398.7    -1.02138e-15         78.1253        -22.9489     2.59374e-06        -32751.5         6469.42         5436.83       0.0440292          1.8805
       0.0029337         3138.63         16478.9    -9.09103e-16         76.3782         -22.147     3.18454e-06        -32913.7         6430.06         5438.13       0.0792826         1.88463
      0.00306705         3125.02         16566.7    -8.05176e-16         75.0602         -21.382     3.82703e-06        -33090.7         6400.17         5448.14         0.12399         1.88621
       0.0032004         3116.67         16663.9    -7.08832e-16         74.1818        -20.6607      4.5168e-06        -33286.6         6381.73         5467.97        0.152954         1.88544
      0.00333375         3113.79         16771.2    -6.12526e-16         73.7342         -19.995     5.22392e-06        -33502.4         6375.06         5497.57        0.106198         1.88293
       0.0034671         3115.92         16887.5    -5.09155e-16         73.6966        -19.3969     5.95303e-06        -33736.1         6379.22         5535.85       0.0262818         1.87945
      0.00360045         3122.04         17010.5    -3.96929e-16         74.0357        -18.8761     6.68361e-06        -33983.2         6392.13         5580.63        0.112048         1.87569
       0.0037338         3130.69         17136.9     -2.7729e-16         74.6993        -18.4373     7.40344e-06        -34236.9         6410.75         5628.92        0.126796         1.87231
      0.00386715         3139.81         17262.7    -1.56022e-16          75.616        -18.0799     8.11554e-06        -34489.1         6430.82         5677.16        0.104222         1.86973
       0.0040005         3148.78         17386.5    -3.50494e-17         76.7079        -17.7989     8.80031e-06        -34737.3         6450.95         5724.03       0.0763475         1.86815
      0.00413385         3157.01           17507     8.30739e-17         77.9052         -17.587      9.4516e-06        -34978.7         6469.79         5768.35       0.0314719         1.86758
       0.0042672         3163.78         17622.5     1.95706e-16         79.1549        -17.4371     1.00602e-05        -35210.1         6485.86         5808.74       0.0221714         1.86788
      0.00440055         3168.62         17731.5     2.99505e-16         80.4215        -17.3429     1.06405e-05        -35428.2         6498.05         5844.24       0.0713441         1.86876
       0.0045339         3171.24         17833.2     3.91749e-16         81.6835        -17.2997     1.11455e-05        -35631.6         6505.81         5874.28       0.0978788         1.86999
      0.00466725          3171.4         17926.9     4.70187e-16         82.9293        -17.3034     1.15983e-05        -35819.1         6508.62         5898.53        0.118231         1.87124
       0.0048006         3169.25         18013.4     5.37869e-16         84.1529        -17.3505     1.19954e-05          -35992         6506.79         5917.67        0.125306         1.87228
      0.00493395         3165.42         18093.8      5.9331e-16         85.3513        -17.4376     1.23506e-05        -36152.6         6501.53         5932.78       0.0695821         1.87289
       0.0050673         3160.34         18169.3     6.42697e-16         86.5231        -17.5611     1.26623e-05        -36303.5         6493.74         5944.82       0.0732169         1.87294
      0.00520065         3154.63         18241.1     6.84671e-16         87.6668        -17.7168     1.29563e-05        -36446.8          6484.6         5954.86        0.123397         1.87236
        0.005334         3148.66           18311      7.2615e-16         88.7808        -17.8999     1.32303e-05        -36586.3         6474.92         5964.12        0.143825         1.87113
      0.00546735         3142.76           18379     7.63741e-16         89.8629        -18.1052     1.34936e-05        -36721.8         6465.27         5972.93        0.143609         1.86926
       0.0056007         3137.44         18447.1     8.02456e-16         90.9102        -18.3266     1.37393e-05        -36857.6         6456.73          5982.6        0.145595          1.8668
      0.00573405         3132.78           18515      8.4046e-16         91.9191        -18.5581     1.39708e-05          -36993         6449.41         5993.03        0.149502         1.86379
       0.0058674         3129.03         18584.2     8.81967e-16         92.8856        -18.7935     1.41809e-05        -37130.9         6443.84         6005.23        0.154321         1.86027
      0.00600075         3126.24         18653.9     9.23069e-16         93.8059        -19.0272     1.43686e-05        -37269.8         6440.12         6018.72        0.159918         1.85634
